AccountNumber,PlanName,Rate,BillDate,UsageTime,UsageDuration
SA-0005-14-91,MV-I,1.5,28/07/2011,2011-07-24 18:40:45,582
SA-0343-60-69,MV-I,1.5,28/01/2012,2012-01-14 16:54:47,909
SA-0063-02-33,MV-I,1.5,28/02/2011,2011-02-10 05:06:53,686
SA-0021-95-06,MV-I,1.5,28/04/2012,2012-04-11 11:10:23,60
SA-0343-60-69,MV-I,1.5,28/10/2012,2012-10-23 07:25:17,515
SA-0312-94-95,MV-I,1.5,28/06/2012,2012-06-28 18:04:45,125
SA-0378-80-96,MV-I,1.5,28/03/2012,2012-03-17 20:26:35,674
SA-0222-28-58,MV-I,1.5,28/05/2012,2012-05-07 01:59:53,962
SA-0112-53-34,MV-I,1.5,28/06/2012,2012-06-01 01:52:07,692
SA-0012-71-76,MV-I,1.5,28/04/2011,2011-04-08 22:39:01,210
SA-0202-82-34,MV-I,1.5,28/09/2012,2012-09-24 06:40:33,445
SA-0290-06-89,MV-I,1.5,28/12/2011,2011-12-06 14:28:34,76
SA-0033-12-88,MV-I,1.5,28/06/2011,2011-06-15 16:37:08,341
SA-0261-41-34,MV-I,1.5,28/05/2011,2011-05-19 17:15:54,72
SA-0263-79-37,MV-I,1.5,28/02/2012,2012-02-02 15:22:56,120
SA-0263-79-37,MV-I,1.5,28/12/2011,2011-12-23 22:28:08,762
SA-0133-16-62,MV-I,1.5,28/10/2012,2012-10-02 05:13:36,369
SA-0279-91-74,MV-I,1.5,28/01/2012,2012-01-21 20:57:37,915
SA-0009-04-02,MV-I,1.5,28/06/2012,2012-06-13 12:15:04,807
SA-0227-78-67,MV-I,1.5,28/08/2011,2011-08-23 07:37:36,646
SA-0185-10-64,MV-I,1.5,28/08/2012,2012-08-18 11:52:50,332
SA-0009-04-02,MV-I,1.5,28/01/2012,2012-01-14 18:00:02,367
SA-0343-60-69,MV-I,1.5,28/03/2012,2012-03-26 10:31:23,70
SA-0009-04-02,MV-I,1.5,28/03/2012,2012-03-09 06:39:36,117
SA-0252-71-33,MV-I,1.5,28/06/2012,2012-06-24 14:49:38,486
SA-0185-10-64,MV-I,1.5,28/12/2011,2011-12-12 23:15:18,792
SA-0252-71-33,MV-I,1.5,28/05/2012,2012-05-22 13:35:40,130
SA-0220-61-46,MV-I,1.5,28/10/2011,2011-10-05 20:35:48,805
SA-0279-91-74,MV-I,1.5,28/04/2012,2012-04-01 11:54:00,901
SA-0186-07-48,MV-I,1.5,28/01/2011,2011-01-08 09:45:43,390
SA-0279-91-74,MV-I,1.5,28/08/2011,2011-08-24 04:13:44,158
SA-0133-16-62,MV-I,1.5,28/11/2011,2011-11-19 07:11:02,937
SA-0314-69-44,MV-I,1.5,28/10/2011,2011-10-25 04:56:39,392
SA-0185-10-64,MV-I,1.5,28/03/2012,2012-03-13 13:56:49,829
SA-0080-84-93,MV-I,1.5,28/12/2012,2012-12-20 21:14:38,971
SA-0222-28-58,MV-I,1.5,28/10/2012,2012-10-21 02:30:03,739
SA-0312-94-95,MV-I,1.5,28/09/2011,2011-09-30 08:22:45,786
SA-0305-50-15,MV-I,1.5,28/07/2012,2012-07-18 22:50:36,289
SA-0138-33-52,MV-I,1.5,28/05/2011,2011-05-11 07:13:22,761
SA-0263-79-37,MV-I,1.5,28/05/2011,2011-05-21 22:29:17,404
SA-0187-35-19,MV-I,1.5,28/04/2011,2011-04-11 18:42:39,211
SA-0339-42-22,MV-I,1.5,28/08/2011,2011-08-26 21:37:13,549
SA-0185-59-07,MV-I,1.5,28/02/2011,2011-02-10 18:31:09,591
SA-0037-94-05,MV-I,1.5,28/10/2012,2012-10-07 06:29:04,635
SA-0012-71-76,MV-I,1.5,28/01/2011,2011-01-10 02:18:26,455
SA-0033-12-88,MV-I,1.5,28/07/2012,2012-07-19 16:48:45,437
SA-0133-16-62,MV-I,1.5,28/05/2012,2012-05-07 01:55:22,997
SA-0050-81-89,MV-I,1.5,28/02/2011,2011-02-28 23:33:27,87
SA-0290-06-89,MV-I,1.5,28/11/2012,2012-11-08 11:42:32,518
SA-0414-86-48,MV-I,1.5,28/02/2012,2012-02-11 12:23:02,118
SA-0305-50-15,MV-I,1.5,28/05/2011,2011-05-28 21:27:22,647
SA-0037-94-05,MV-I,1.5,28/02/2012,2012-02-17 23:18:06,230
SA-0414-86-48,MV-I,1.5,28/11/2011,2011-11-28 07:23:04,763
SA-0210-42-47,MV-I,1.5,28/03/2011,2011-03-30 19:55:37,989
SA-0063-02-33,MV-I,1.5,28/04/2011,2011-04-25 17:06:04,656
SA-0414-86-48,MV-I,1.5,28/07/2011,2011-07-02 02:27:35,238
SA-0314-69-44,MV-I,1.5,28/01/2012,2012-01-25 22:14:21,142
SA-0033-12-88,MV-I,1.5,28/03/2012,2012-03-18 09:26:18,322
SA-0151-98-79,MV-I,1.5,28/08/2011,2011-08-21 14:09:39,926
SA-0414-20-79,MV-I,1.5,28/03/2012,2012-03-07 00:15:19,145
SA-0114-12-73,MV-I,1.5,28/02/2011,2011-02-27 22:18:36,488
SA-0133-16-62,MV-I,1.5,28/11/2011,2011-11-07 04:34:46,563
SA-0222-28-58,MV-I,1.5,28/11/2012,2012-11-09 05:21:41,145
SA-0343-60-69,MV-I,1.5,28/03/2011,2011-03-02 06:55:16,730
SA-0187-35-19,MV-I,1.5,28/08/2011,2011-08-15 13:45:32,783
SA-0055-36-68,MV-I,1.5,28/02/2012,2012-02-14 00:49:09,270
SA-0314-69-44,MV-I,1.5,28/09/2012,2012-09-01 03:55:43,843
SA-0401-55-12,MV-I,1.5,28/07/2012,2012-07-08 17:57:11,399
SA-0185-10-64,MV-I,1.5,28/07/2012,2012-07-23 06:52:27,264
SA-0112-53-34,MV-I,1.5,28/02/2012,2012-02-09 17:34:50,132
SA-0187-35-19,MV-I,1.5,28/06/2011,2011-06-03 22:47:50,603
SA-0186-07-48,MV-I,1.5,28/12/2011,2011-12-25 04:59:01,130
SA-0290-06-89,MV-I,1.5,28/09/2011,2011-09-17 07:19:11,754
SA-0220-48-64,MV-I,1.5,28/07/2011,2011-07-06 05:52:02,922
SA-0080-84-93,MV-I,1.5,28/01/2012,2012-01-15 13:23:00,155
SA-0133-16-62,MV-I,1.5,28/09/2012,2012-09-09 18:01:39,819
SA-0063-02-33,MV-I,1.5,28/11/2012,2012-11-25 11:30:12,425
SA-0186-07-48,MV-I,1.5,28/07/2011,2011-07-10 15:20:39,335
SA-0037-94-05,MV-I,1.5,28/07/2011,2011-07-20 22:56:40,290
SA-0361-84-31,MV-I,1.5,28/01/2012,2012-01-11 21:10:59,880
SA-0037-94-05,MV-I,1.5,28/11/2011,2011-11-18 03:26:27,435
SA-0290-06-89,MV-I,1.5,28/07/2011,2011-07-11 01:01:49,155
SA-0279-91-74,MV-I,1.5,28/09/2012,2012-09-04 03:08:35,292
SA-0114-12-73,MV-I,1.5,28/07/2011,2011-07-17 06:08:00,567
SA-0227-78-67,MV-I,1.5,28/08/2012,2012-08-03 19:23:27,639
SA-0314-69-44,MV-I,1.5,28/02/2012,2012-02-10 03:42:35,495
SA-0092-93-02,MV-I,1.5,28/09/2011,2011-09-30 16:20:01,506
SA-0147-43-82,MV-I,1.5,28/09/2011,2011-09-27 22:41:53,376
SA-0314-69-44,MV-I,1.5,28/09/2011,2011-09-21 11:55:31,543
SA-0112-53-34,MV-I,1.5,28/01/2011,2011-01-07 15:15:50,360
SA-0050-81-89,MV-I,1.5,28/05/2012,2012-05-28 23:34:41,199
SA-0155-74-77,MV-I,1.5,28/09/2012,2012-09-09 03:33:47,308
SA-0112-53-34,MV-I,1.5,28/09/2012,2012-09-04 14:16:42,589
SA-0414-20-79,MV-I,1.5,28/10/2011,2011-10-02 12:27:33,668
SA-0055-36-68,MV-I,1.5,28/10/2012,2012-10-08 18:56:31,468
SA-0343-60-69,MV-I,1.5,28/01/2012,2012-01-16 06:02:17,737
SA-0249-45-54,MV-I,1.5,28/07/2011,2011-07-20 08:04:26,816
SA-0290-06-89,MV-I,1.5,28/01/2012,2012-01-24 20:57:26,393
SA-0335-96-08,MV-I,1.5,28/06/2012,2012-06-13 21:28:40,445
SA-0210-42-47,MV-I,1.5,28/06/2012,2012-06-26 17:18:12,410
SA-0107-05-98,MV-I,1.5,28/02/2012,2012-02-16 09:41:46,246
SA-0401-55-12,MV-I,1.5,28/10/2012,2012-10-31 07:12:06,91
SA-0138-33-52,MV-I,1.5,28/01/2011,2011-01-23 15:26:05,459
SA-0220-48-64,MV-I,1.5,28/05/2012,2012-05-30 23:40:27,778
SA-0335-96-08,MV-I,1.5,28/12/2012,2012-12-07 15:25:51,319
SA-0252-71-33,MV-I,1.5,28/02/2012,2012-02-09 19:38:40,80
SA-0202-82-34,MV-I,1.5,28/04/2012,2012-04-05 12:13:28,970
SA-0147-43-82,MV-I,1.5,28/03/2012,2012-03-16 12:30:24,964
SA-0210-42-47,MV-I,1.5,28/07/2011,2011-07-14 17:46:05,765
SA-0263-79-37,MV-I,1.5,28/07/2011,2011-07-21 11:32:09,497
SA-0305-50-15,MV-I,1.5,28/03/2012,2012-03-22 03:08:16,682
SA-0037-94-05,MV-I,1.5,28/11/2011,2011-11-17 05:28:34,289
SA-0138-33-52,MV-I,1.5,28/03/2011,2011-03-23 01:24:35,472
SA-0185-10-64,MV-I,1.5,28/08/2012,2012-08-01 23:12:36,109
SA-0210-42-47,MV-I,1.5,28/10/2011,2011-10-05 18:08:12,233
SA-0249-45-54,MV-I,1.5,28/09/2012,2012-09-19 06:38:05,504
SA-0009-04-02,MV-I,1.5,28/11/2011,2011-11-17 08:48:33,312
SA-0063-02-33,MV-I,1.5,28/02/2011,2011-02-05 04:23:24,920
SA-0343-60-69,MV-I,1.5,28/10/2012,2012-10-07 05:53:51,822
SA-0263-79-37,MV-I,1.5,28/04/2012,2012-04-24 10:03:36,521
SA-0144-10-84,MV-I,1.5,28/03/2012,2012-03-16 09:15:11,239
SA-0220-48-64,MV-I,1.5,28/05/2011,2011-05-08 00:58:21,554
SA-0314-69-44,MV-I,1.5,28/01/2012,2012-01-20 21:49:07,330
SA-0145-41-01,MV-I,1.5,28/04/2012,2012-04-20 09:46:56,818
SA-0012-71-76,MV-I,1.5,28/08/2012,2012-08-14 01:31:48,955
SA-0312-94-95,MV-I,1.5,28/09/2011,2011-09-08 11:47:59,286
SA-0202-82-34,MV-I,1.5,28/10/2012,2012-10-16 02:47:02,288
SA-0144-10-84,MV-I,1.5,28/10/2012,2012-10-14 20:13:06,513
SA-0185-10-64,MV-I,1.5,28/01/2011,2011-01-19 00:21:31,364
SA-0335-96-08,MV-I,1.5,28/05/2011,2011-05-13 13:15:20,971
SA-0303-06-26,MV-I,1.5,28/10/2011,2011-10-08 14:16:38,479
SA-0305-50-15,MV-I,1.5,28/04/2012,2012-04-08 21:16:31,657
SA-0312-94-95,MV-I,1.5,28/11/2012,2012-11-06 07:55:15,394
SA-0312-94-95,MV-I,1.5,28/12/2012,2012-12-18 03:46:55,405
SA-0033-12-88,MV-I,1.5,28/05/2012,2012-05-20 11:52:13,940
SA-0361-84-31,MV-I,1.5,28/01/2011,2011-01-13 09:15:52,61
SA-0138-33-52,MV-I,1.5,28/02/2011,2011-02-10 00:56:20,753
SA-0263-79-37,MV-I,1.5,28/05/2012,2012-05-03 12:39:02,245
SA-0133-16-62,MV-I,1.5,28/09/2012,2012-09-29 07:43:24,189
SA-0145-41-01,MV-I,1.5,28/06/2012,2012-06-15 01:10:21,988
SA-0401-55-12,MV-I,1.5,28/05/2012,2012-05-21 07:29:37,399
SA-0187-35-19,MV-I,1.5,28/05/2011,2011-05-24 12:42:31,996
SA-0112-53-34,MV-I,1.5,28/10/2011,2011-10-20 06:37:52,436
SA-0220-61-46,MV-I,1.5,28/07/2012,2012-07-11 11:59:27,811
SA-0314-69-44,MV-I,1.5,28/02/2012,2012-02-10 21:44:31,931
SA-0012-71-76,MV-I,1.5,28/09/2012,2012-09-27 18:56:15,961
SA-0290-06-89,MV-I,1.5,28/05/2012,2012-05-22 14:26:50,921
SA-0314-69-44,MV-I,1.5,28/07/2011,2011-07-12 01:09:53,932
SA-0249-45-54,MV-I,1.5,28/05/2011,2011-05-16 02:18:25,340
SA-0138-33-52,MV-I,1.5,28/01/2012,2012-01-23 06:17:46,773
SA-0144-10-84,MV-I,1.5,28/11/2012,2012-11-29 23:03:09,792
SA-0155-74-77,MV-I,1.5,28/10/2011,2011-10-15 23:30:05,191
SA-0343-60-69,MV-I,1.5,28/04/2011,2011-04-28 14:05:02,903
SA-0107-05-98,MV-I,1.5,28/02/2011,2011-02-16 11:21:10,425
SA-0303-06-26,MV-I,1.5,28/07/2011,2011-07-18 18:45:48,754
SA-0138-33-52,MV-I,1.5,28/08/2012,2012-08-29 10:12:14,952
SA-0055-36-68,MV-I,1.5,28/02/2011,2011-02-11 20:44:20,503
SA-0303-06-26,MV-I,1.5,28/10/2011,2011-10-04 17:20:27,279
SA-0361-84-31,MV-I,1.5,28/11/2011,2011-11-10 19:08:58,893
SA-0138-33-52,MV-I,1.5,28/04/2011,2011-04-04 23:55:52,759
SA-0112-53-34,MV-I,1.5,28/10/2011,2011-10-24 04:03:38,689
SA-0151-98-79,MV-I,1.5,28/10/2011,2011-10-23 09:38:26,109
SA-0080-84-93,MV-I,1.5,28/01/2011,2011-01-01 00:18:32,865
SA-0005-14-91,MV-I,1.5,28/08/2011,2011-08-15 21:18:42,261
SA-0009-04-02,MV-I,1.5,28/02/2011,2011-02-22 12:33:28,944
SA-0033-12-88,MV-I,1.5,28/11/2012,2012-11-14 13:22:29,423
SA-0145-41-01,MV-I,1.5,28/04/2012,2012-04-19 11:34:12,349
SA-0021-95-06,MV-I,1.5,28/02/2012,2012-02-22 04:01:28,135
SA-0080-84-93,MV-I,1.5,28/01/2011,2011-01-18 14:27:46,285
SA-0009-04-02,MV-I,1.5,28/02/2011,2011-02-05 17:24:35,370
SA-0005-14-91,MV-I,1.5,28/01/2012,2012-01-31 11:25:17,575
SA-0186-07-48,MV-I,1.5,28/10/2012,2012-10-28 15:59:30,500
SA-0252-71-33,MV-I,1.5,28/06/2012,2012-06-05 00:12:15,864
SA-0050-81-89,MV-I,1.5,28/08/2012,2012-08-27 04:54:06,817
SA-0155-74-77,MV-I,1.5,28/03/2011,2011-03-26 12:22:32,928
SA-0414-20-79,MV-I,1.5,28/09/2011,2011-09-10 14:34:24,974
SA-0222-28-58,MV-I,1.5,28/10/2011,2011-10-21 04:03:35,341
SA-0378-80-96,MV-I,1.5,28/11/2011,2011-11-21 20:14:31,376
SA-0220-61-46,MV-I,1.5,28/07/2011,2011-07-10 12:45:43,519
SA-0033-12-88,MV-I,1.5,28/04/2011,2011-04-18 18:26:58,717
SA-0414-86-48,MV-I,1.5,28/07/2012,2012-07-28 09:13:21,974
SA-0107-05-98,MV-I,1.5,28/02/2011,2011-02-22 08:49:42,677
SA-0263-79-37,MV-I,1.5,28/10/2012,2012-10-11 04:01:46,672
SA-0290-06-89,MV-I,1.5,28/11/2012,2012-11-09 03:21:36,196
SA-0187-35-19,MV-I,1.5,28/10/2011,2011-10-25 13:38:06,499
SA-0033-12-88,MV-I,1.5,28/06/2012,2012-06-08 14:50:32,518
SA-0263-79-37,MV-I,1.5,28/10/2011,2011-10-22 21:42:56,908
SA-0063-02-33,MV-I,1.5,28/06/2011,2011-06-23 18:13:13,952
SA-0335-96-08,MV-I,1.5,28/09/2011,2011-09-20 00:04:28,460
SA-0037-94-05,MV-I,1.5,28/09/2012,2012-09-17 18:37:27,833
SA-0202-82-34,MV-I,1.5,28/04/2011,2011-04-30 17:00:40,306
SA-0005-14-91,MV-I,1.5,28/09/2012,2012-09-01 04:15:41,622
SA-0249-45-54,MV-I,1.5,28/08/2011,2011-08-10 09:37:15,993
SA-0210-42-47,MV-I,1.5,28/10/2011,2011-10-28 17:18:28,72
SA-0182-19-79,MV-I,1.5,28/03/2012,2012-03-29 14:32:46,712
SA-0182-19-79,MV-I,1.5,28/04/2011,2011-04-13 17:16:41,210
SA-0107-05-98,MV-I,1.5,28/03/2011,2011-03-02 19:21:49,909
SA-0220-61-46,MV-I,1.5,28/06/2012,2012-06-22 22:17:49,850
SA-0005-14-91,MV-I,1.5,28/06/2012,2012-06-26 02:24:17,477
SA-0186-07-48,MV-I,1.5,28/03/2012,2012-03-07 19:17:46,497
SA-0050-81-89,MV-I,1.5,28/12/2011,2011-12-20 23:43:06,982
SA-0080-84-93,MV-I,1.5,28/06/2011,2011-06-10 18:09:25,818
SA-0133-16-62,MV-I,1.5,28/04/2011,2011-04-16 00:17:08,570
SA-0279-91-74,MV-I,1.5,28/04/2012,2012-04-10 11:48:26,983
SA-0290-06-89,MV-I,1.5,28/04/2012,2012-04-03 00:25:32,657
SA-0343-60-69,MV-I,1.5,28/02/2012,2012-02-01 17:46:49,512
SA-0182-19-79,MV-I,1.5,28/04/2011,2011-04-02 03:14:56,446
SA-0220-61-46,MV-I,1.5,28/04/2012,2012-04-30 14:26:02,431
SA-0021-95-06,MV-I,1.5,28/05/2011,2011-05-23 13:46:21,286
SA-0210-42-47,MV-I,1.5,28/06/2012,2012-06-09 22:52:17,782
SA-0303-06-26,MV-I,1.5,28/01/2011,2011-01-18 23:04:45,111
SA-0037-94-05,MV-I,1.5,28/03/2011,2011-03-17 18:49:00,554
SA-0378-80-96,MV-I,1.5,28/04/2011,2011-04-02 20:34:50,325
SA-0055-36-68,MV-I,1.5,28/06/2011,2011-06-09 14:01:00,125
SA-0145-41-01,MV-I,1.5,28/05/2011,2011-05-19 08:20:34,483
SA-0080-84-93,MV-I,1.5,28/06/2012,2012-06-18 05:13:00,285
SA-0252-71-33,MV-I,1.5,28/11/2012,2012-11-24 17:45:08,735
SA-0249-45-54,MV-I,1.5,28/11/2012,2012-11-07 14:58:38,687
SA-0186-07-48,MV-I,1.5,28/09/2011,2011-09-20 07:47:02,772
SA-0312-94-95,MV-I,1.5,28/07/2011,2011-07-15 02:55:25,964
SA-0182-19-79,MV-I,1.5,28/07/2011,2011-07-22 00:08:41,835
SA-0144-10-84,MV-I,1.5,28/11/2011,2011-11-17 16:08:17,807
SA-0144-10-84,MV-I,1.5,28/08/2011,2011-08-21 10:10:06,922
SA-0185-10-64,MV-I,1.5,28/09/2011,2011-09-26 01:05:22,464
SA-0210-42-47,MV-I,1.5,28/05/2011,2011-05-26 13:33:28,950
SA-0378-80-96,MV-I,1.5,28/12/2012,2012-12-09 06:33:29,471
SA-0055-36-68,MV-I,1.5,28/04/2012,2012-04-30 20:28:53,700
SA-0080-84-93,MV-I,1.5,28/03/2012,2012-03-26 10:56:16,424
SA-0290-06-89,MV-I,1.5,28/09/2012,2012-09-02 05:18:16,646
SA-0305-50-15,MV-I,1.5,28/01/2011,2011-01-03 11:40:36,895
SA-0279-91-74,MV-I,1.5,28/03/2012,2012-03-14 18:19:50,880
SA-0114-12-73,MV-I,1.5,28/06/2012,2012-06-28 17:41:42,585
SA-0339-42-22,MV-I,1.5,28/01/2011,2011-01-03 19:24:32,419
SA-0138-33-52,MV-I,1.5,28/06/2011,2011-06-05 11:17:25,627
SA-0401-55-12,MV-I,1.5,28/05/2011,2011-05-03 20:20:10,305
SA-0263-79-37,MV-I,1.5,28/03/2012,2012-03-24 16:16:28,488
SA-0112-53-34,MV-I,1.5,28/09/2011,2011-09-20 08:02:01,252
SA-0114-12-73,MV-I,1.5,28/05/2012,2012-05-21 15:56:48,363
SA-0107-05-98,MV-I,1.5,28/09/2011,2011-09-08 01:00:37,673
SA-0290-06-89,MV-I,1.5,28/12/2012,2012-12-13 01:46:03,906
SA-0107-05-98,MV-I,1.5,28/05/2012,2012-05-27 09:04:55,895
SA-0414-86-48,MV-I,1.5,28/09/2012,2012-09-12 22:58:24,916
SA-0378-80-96,MV-I,1.5,28/12/2012,2012-12-09 13:29:28,629
SA-0343-60-69,MV-I,1.5,28/03/2011,2011-03-30 08:44:18,595
SA-0037-94-05,MV-I,1.5,28/02/2011,2011-02-17 06:51:40,420
SA-0202-82-34,MV-I,1.5,28/04/2012,2012-04-04 23:09:49,649
SA-0261-41-34,MV-I,1.5,28/03/2011,2011-03-31 03:52:26,158
SA-0210-42-47,MV-I,1.5,28/06/2011,2011-06-25 08:25:10,757
SA-0151-98-79,MV-I,1.5,28/12/2011,2011-12-11 21:50:40,569
SA-0220-48-64,MV-I,1.5,28/01/2011,2011-01-17 19:07:46,933
SA-0147-43-82,MV-I,1.5,28/07/2012,2012-07-16 19:05:58,322
SA-0145-41-01,MV-I,1.5,28/12/2011,2011-12-18 07:53:34,812
SA-0021-95-06,MV-I,1.5,28/02/2011,2011-02-23 02:39:55,961
SA-0314-69-44,MV-I,1.5,28/09/2012,2012-09-08 11:26:30,594
SA-0182-19-79,MV-I,1.5,28/10/2011,2011-10-10 04:35:23,420
SA-0339-42-22,MV-I,1.5,28/02/2011,2011-02-02 21:43:03,245
SA-0185-59-07,MV-I,1.5,28/05/2012,2012-05-07 05:44:45,703
SA-0202-82-34,MV-I,1.5,28/10/2012,2012-10-07 19:57:13,140
SA-0249-45-54,MV-I,1.5,28/07/2011,2011-07-04 18:52:31,227
SA-0155-74-77,MV-I,1.5,28/05/2011,2011-05-14 10:23:51,667
SA-0249-45-54,MV-I,1.5,28/08/2012,2012-08-29 07:27:20,777
SA-0222-28-58,MV-I,1.5,28/12/2012,2012-12-12 02:33:49,83
SA-0343-60-69,MV-I,1.5,28/06/2011,2011-06-13 06:27:26,479
SA-0414-86-48,MV-I,1.5,28/04/2012,2012-04-21 14:55:48,335
SA-0222-28-58,MV-I,1.5,28/03/2012,2012-03-14 12:45:26,546
SA-0055-36-68,MV-I,1.5,28/06/2012,2012-06-14 15:46:28,900
SA-0107-05-98,MV-I,1.5,28/01/2012,2012-01-15 06:29:00,498
SA-0033-12-88,MV-I,1.5,28/12/2012,2012-12-15 11:36:14,829
SA-0144-10-84,MV-I,1.5,28/05/2011,2011-05-31 03:51:28,695
SA-0155-74-77,MV-I,1.5,28/02/2012,2012-02-22 19:10:49,533
SA-0005-14-91,MV-I,1.5,28/04/2012,2012-04-21 10:45:31,598
SA-0303-06-26,MV-I,1.5,28/05/2011,2011-05-25 17:17:37,761
SA-0182-19-79,MV-I,1.5,28/06/2011,2011-06-08 12:32:31,237
SA-0012-71-76,MV-I,1.5,28/06/2012,2012-06-19 00:44:13,72
SA-0182-19-79,MV-I,1.5,28/05/2012,2012-05-03 12:35:34,405
SA-0151-98-79,MV-I,1.5,28/05/2011,2011-05-25 19:52:55,997
SA-0185-10-64,MV-I,1.5,28/06/2011,2011-06-05 09:24:52,364
SA-0361-84-31,MV-I,1.5,28/04/2011,2011-04-12 09:41:33,75
SA-0220-61-46,MV-I,1.5,28/03/2012,2012-03-07 03:01:40,116
SA-0378-80-96,MV-I,1.5,28/01/2011,2011-01-10 08:34:55,869
SA-0290-06-89,MV-I,1.5,28/12/2012,2012-12-22 12:35:23,337
SA-0339-42-22,MV-I,1.5,28/01/2011,2011-01-09 20:29:58,990
SA-0080-84-93,MV-I,1.5,28/12/2011,2011-12-21 12:03:02,684
SA-0290-06-89,MV-I,1.5,28/10/2012,2012-10-12 23:01:16,799
SA-0220-61-46,MV-I,1.5,28/08/2011,2011-08-23 16:51:07,745
SA-0202-82-34,MV-I,1.5,28/06/2011,2011-06-11 14:57:03,169
SA-0202-82-34,MV-I,1.5,28/08/2011,2011-08-07 20:48:44,78
SA-0343-60-69,MV-I,1.5,28/05/2011,2011-05-03 00:19:46,344
SA-0185-59-07,MV-I,1.5,28/08/2012,2012-08-13 12:13:32,151
SA-0210-42-47,MV-I,1.5,28/08/2012,2012-08-12 14:17:04,981
SA-0009-04-02,MV-I,1.5,28/01/2012,2012-01-29 08:19:10,768
SA-0185-10-64,MV-I,1.5,28/07/2012,2012-07-16 19:27:07,196
SA-0261-41-34,MV-I,1.5,28/01/2011,2011-01-22 17:09:56,528
SA-0263-79-37,MV-I,1.5,28/10/2011,2011-10-09 02:58:55,223
SA-0339-42-22,MV-I,1.5,28/05/2012,2012-05-21 17:08:57,69
SA-0220-48-64,MV-I,1.5,28/03/2011,2011-03-06 22:04:33,344
SA-0037-94-05,MV-I,1.5,28/03/2011,2011-03-07 06:17:51,812
SA-0182-19-79,MV-I,1.5,28/02/2011,2011-02-20 23:20:10,94
SA-0012-71-76,MV-I,1.5,28/06/2011,2011-06-17 11:00:45,735
SA-0144-10-84,MV-I,1.5,28/10/2012,2012-10-19 03:38:00,81
SA-0249-45-54,MV-I,1.5,28/09/2011,2011-09-19 14:46:57,783
SA-0361-84-31,MV-I,1.5,28/09/2012,2012-09-21 22:50:55,855
SA-0220-61-46,MV-I,1.5,28/08/2012,2012-08-05 20:56:28,83
SA-0222-28-58,MV-I,1.5,28/08/2011,2011-08-16 16:17:03,862
SA-0033-12-88,MV-I,1.5,28/12/2011,2011-12-02 05:24:15,703
SA-0145-41-01,MV-I,1.5,28/11/2012,2012-11-21 23:14:00,995
SA-0033-12-88,MV-I,1.5,28/02/2011,2011-02-19 22:19:35,662
SA-0202-82-34,MV-I,1.5,28/01/2011,2011-01-05 15:20:26,518
SA-0210-42-47,MV-I,1.5,28/02/2011,2011-02-03 07:18:46,520
SA-0222-28-58,MV-I,1.5,28/10/2012,2012-10-25 03:24:12,371
SA-0263-79-37,MV-I,1.5,28/11/2011,2011-11-19 21:10:32,978
SA-0186-07-48,MV-I,1.5,28/07/2011,2011-07-30 23:49:20,253
SA-0138-33-52,MV-I,1.5,28/03/2012,2012-03-22 11:31:09,374
SA-0378-80-96,MV-I,1.5,28/12/2012,2012-12-27 17:43:39,343
SA-0361-84-31,MV-I,1.5,28/10/2012,2012-10-14 01:32:14,751
SA-0186-07-48,MV-I,1.5,28/02/2011,2011-02-02 20:09:49,125
SA-0138-33-52,MV-I,1.5,28/11/2011,2011-11-20 19:31:37,852
SA-0202-82-34,MV-I,1.5,28/05/2011,2011-05-03 07:01:16,951
SA-0414-20-79,MV-I,1.5,28/07/2011,2011-07-16 11:32:32,239
SA-0055-36-68,MV-I,1.5,28/08/2011,2011-08-03 00:21:28,534
SA-0263-79-37,MV-I,1.5,28/12/2011,2011-12-09 13:27:53,291
SA-0343-60-69,MV-I,1.5,28/07/2012,2012-07-29 17:44:57,810
SA-0050-81-89,MV-I,1.5,28/06/2011,2011-06-07 06:10:07,111
SA-0080-84-93,MV-I,1.5,28/09/2011,2011-09-18 13:26:22,440
SA-0033-12-88,MV-I,1.5,28/01/2012,2012-01-05 22:56:25,336
SA-0009-04-02,MV-I,1.5,28/06/2012,2012-06-29 11:11:32,577
SA-0012-71-76,MV-I,1.5,28/03/2012,2012-03-19 01:47:47,146
SA-0202-82-34,MV-I,1.5,28/02/2011,2011-02-12 12:29:59,836
SA-0263-79-37,MV-I,1.5,28/03/2012,2012-03-11 07:19:26,854
SA-0279-91-74,MV-I,1.5,28/01/2011,2011-01-29 08:42:35,175
SA-0279-91-74,MV-I,1.5,28/02/2011,2011-02-23 13:41:31,485
SA-0037-94-05,MV-I,1.5,28/02/2011,2011-02-20 08:57:17,128
SA-0343-60-69,MV-I,1.5,28/03/2012,2012-03-18 19:03:23,543
SA-0012-71-76,MV-I,1.5,28/06/2011,2011-06-13 19:17:22,739
SA-0378-80-96,MV-I,1.5,28/04/2012,2012-04-25 22:46:30,823
SA-0339-42-22,MV-I,1.5,28/06/2012,2012-06-02 03:43:50,501
SA-0012-71-76,MV-I,1.5,28/05/2012,2012-05-27 21:16:37,763
SA-0021-95-06,MV-I,1.5,28/12/2012,2012-12-29 17:13:55,206
SA-0021-95-06,MV-I,1.5,28/12/2012,2012-12-05 13:24:26,77
SA-0401-55-12,MV-I,1.5,28/03/2012,2012-03-02 15:46:28,596
